code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
QNBA,Qatar National Bank,61.64,17,13,6,11,6,11,5,69,1.0,73.0,Strong,Enter w/ confidence,67,4.6,2.4,4.6,65.0,0,,nan,nan,nan
QNBE,Qatar Natl Bank,61.64,17,13,6,11,6,11,5,69,1.0,73.0,Strong,Enter w/ confidence,67,4.6,2.4,4.6,65.0,0,,nan,nan,nan
SCFM,South Cairo & Giza Mills & Bakeries,285.0,17,14,8,7,8,4,4,62,2.0,72.0,Strong,Enter w/ confidence,54,0.7,1.0,1.3,53.9,1,,nan,nan,nan
VLMRA,Valmore Holding-EGP,32.42,19,11,7,9,6,11,5,68,0.0,69.0,Moderate,Enter w/ caution,51,6.8,10.2,5.7,67.3,2,,nan,nan,nan
MASR,Madinet Masr For Housing and Development,8.75,19,6,7,16,7,9,5,69,-3.0,66.0,Moderate,Enter w/ caution,63,14.4,13.0,10.4,73.3,2,,nan,nan,nan
ORHD,Orascom Development Egypt,43.0,16,8,9,8,5,11,3,60,1.0,64.0,Moderate,Enter w/ caution,57,3.6,1.8,2.4,61.1,0,,nan,nan,nan
WCDF,Middle & West Delta Flour Mills,709.9,18,8,6,11,6,8,5,62,-3.0,64.0,Moderate,Enter w/ caution,68,9.4,10.1,9.8,78.8,2,,nan,nan,nan
BINV,B Investments Holding,51.27,17,12,2,15,9,4,5,64,1.0,63.0,Moderate,Enter w/ caution,62,-1.4,6.6,3.1,60.7,1,,nan,nan,nan
EFIC,Egyptian Financial & Industrial,207.0,8,11,2,15,6,6,4,52,2.0,62.0,Moderate,Enter w/ caution,57,4.0,-2.9,1.8,53.4,0,,nan,nan,nan
MCQE,Misr Cement (Qena),249.94,15,13,3,9,8,7,5,60,3.0,61.0,Moderate,Enter w/ caution,62,6.8,13.6,7.8,65.2,2,,nan,nan,nan
OFH,O B Financial Holding,1.1,19,8,2,15,7,4,5,60,0.0,61.0,Moderate,Enter w/ caution,58,4.8,17.0,13.2,74.1,2,,nan,nan,nan
MILS,North Cairo Mills,207.5,14,13,2,8,8,4,5,54,2.0,60.0,Moderate,Enter w/ caution,63,0.6,-5.3,1.8,54.5,0,,nan,nan,nan
WKOL,Wadi Kom Ombo Land Reclamation,351.4,16,13,3,9,8,4,5,58,2.0,60.0,Moderate,Enter w/ caution,64,2.0,0.8,3.7,58.4,0,,nan,nan,nan
RAKT,Rakta Paper Manufacturing,22.7,11,14,9,9,8,3,3,57,2.0,59.0,Moderate,Enter w/ caution,28,2.7,2.0,1.3,57.0,1,,nan,nan,nan
SVCE,South Valley Cement,13.12,19,8,4,16,6,11,5,69,-11.0,59.0,Moderate,Enter w/ caution,64,20.3,26.2,15.9,74.4,2,,nan,nan,nan
CICH,CI Capital Holding For Financial Investments,12.99,19,12,8,10,9,6,4,68,-15.0,58.0,Moderate,Enter w/ caution,60,6.1,5.8,4.2,63.9,1,,nan,nan,nan
ETEL,Telecom Egypt,120.8,16,13,7,12,6,7,5,66,-9.0,58.0,Moderate,Enter w/ caution,61,4.1,1.9,5.2,67.2,0,,nan,nan,nan
NCCW,Nasr Company for Civil Works,6.31,12,14,8,9,5,2,5,55,2.0,58.0,Moderate,Enter w/ caution,52,7.5,5.5,2.7,54.0,1,,nan,nan,nan
SUGR,Delta Sugar,61.0,19,6,3,15,7,11,5,66,-6.0,58.0,Moderate,Enter w/ caution,69,7.0,16.8,10.1,72.1,2,,nan,nan,nan
CANA,Suez Canal Bank S.A.E,43.98,17,12,9,10,7,6,5,66,-9.0,57.0,Moderate,Enter w/ caution,65,5.7,4.5,5.0,69.2,0,,nan,nan,nan
EFID,Edita Food Industries S.A.E,31.4,11,11,2,10,8,4,3,49,2.0,57.0,Moderate,🔥 COILED: Enter w/ caution,60,3.0,-5.4,0.9,52.9,1,,nan,nan,nan
FAIT,Faisal Islamic Bank of Egypt - In EGP,47.97,19,9,5,13,6,9,5,66,-11.0,56.0,Moderate,Enter w/ caution,67,11.6,11.6,12.2,77.8,2,,nan,nan,nan
GPIM,GPI For Urban Growth,1.63,18,11,2,14,7,2,5,59,-3.0,56.0,Moderate,Enter w/ caution,62,2.5,20.7,13.0,79.4,2,,nan,nan,nan
AUTO,GB Corp,30.79,11,14,5,7,8,2,3,50,4.0,55.0,Moderate,Enter w/ caution,56,4.7,4.3,3.2,55.7,1,,nan,nan,nan
COSG,Cairo Oils & Soap,1.94,18,11,5,13,5,7,5,64,-9.0,55.0,Moderate,Enter w/ caution,65,6.6,3.7,5.8,67.1,0,,nan,nan,nan
EGSA,Egyptian Satellites (NileSat),9.02,21,9,5,8,7,6,4,60,-5.0,55.0,Moderate,Enter w/ caution,51,3.8,3.8,2.3,71.3,0,,nan,nan,nan
ETRS,Egyptian Transport & Commercial Services Co. -EGYTRANS NOSCO,11.5,19,12,4,14,6,7,5,67,-10.0,55.0,Moderate,Enter w/ caution,60,4.0,3.5,3.4,63.1,1,,nan,nan,nan
