code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
FAIT,Faisal Islamic Bank of Egypt - In EGP,43.52,18,10,5,17,6,12,5,73,3.0,81.0,Strong,Enter w/ confidence,70,8.8,10.3,6.8,67.3,2,,nan,nan,nan
TWSA,TAWASOA For Factoring,7.58,18,10,8,18,6,7,5,72,-1.0,76.0,Strong,Enter w/ confidence,0,21.3,17.5,15.7,71.7,2,,nan,nan,nan
ZMID,Zahraa Maadi Investment & Development,8.6,18,9,5,16,6,12,5,71,4.0,76.0,Strong,Enter w/ confidence,70,8.7,12.0,11.4,71.3,2,,nan,nan,nan
ORAS,Orascom Construction PLC,832.0,18,9,7,16,6,10,5,71,2.0,73.0,Strong,Enter w/ confidence,71,10.9,14.4,9.8,72.8,2,,nan,nan,nan
EGAL,Egypt Aluminum,365.0,19,8,5,13,6,10,5,66,0.0,67.0,Moderate,Enter w/ caution,76,10.1,8.9,10.9,74.9,1,,nan,nan,nan
SVCE,South Valley Cement,11.0,17,13,5,15,9,7,5,71,-2.0,67.0,Moderate,Enter w/ caution,60,4.3,2.1,6.4,64.1,0,,nan,nan,nan
ELKA,El Kahera Housing,1.77,14,14,8,8,8,5,2,59,4.0,66.0,Moderate,🔥 COILED: Enter w/ caution,59,2.3,-1.1,1.6,54.7,0,,nan,nan,nan
ARAB,Arab Developers Holding,0.26,20,11,6,17,6,7,5,72,-10.0,65.0,Moderate,Enter w/ caution,59,8.3,4.0,6.7,64.2,0,,nan,nan,nan
FAITA,Faisal Islamic Bank of Egypt - In US Dollars,1.02,15,12,6,11,6,8,5,63,-1.0,63.0,Moderate,Enter w/ caution,58,3.0,4.1,3.1,70.7,0,,nan,nan,nan
GPIM,GPI For Urban Growth,1.54,19,8,6,16,6,10,5,70,-11.0,62.0,Moderate,Enter w/ caution,0,19.4,24.2,18.9,81.7,2,,nan,nan,nan
TAQA,Taqa Arabia,15.98,19,12,4,9,6,8,5,63,0.0,61.0,Moderate,Enter w/ caution,58,5.8,2.4,4.7,64.1,0,,nan,nan,nan
BINV,B Investments Holding,48.9,10,11,9,13,5,8,4,60,-1.0,60.0,Moderate,Enter w/ caution,59,1.2,-0.1,0.8,55.1,0,,nan,nan,nan
ATQA,Misr National Steel - Ataqa,11.6,18,7,5,16,6,1,5,58,0.0,59.0,Moderate,Enter w/ caution,63,5.1,5.9,7.5,75.3,0,,nan,nan,nan
CIEB,Credit Agricole Egypt,24.99,15,10,3,8,7,11,5,59,0.0,59.0,Moderate,Enter w/ caution,54,2.0,3.7,1.5,58.7,0,,nan,nan,nan
OIH,Orascom Investment Holding SAE,2.0,18,8,6,15,6,9,5,67,-8.0,59.0,Moderate,Enter w/ caution,72,7.0,12.4,13.2,83.3,2,,nan,nan,nan
ORMT,Orascom Investment Holding,2.0,18,8,6,15,6,9,5,67,-8.0,59.0,Moderate,Enter w/ caution,72,7.0,12.4,13.2,83.3,2,,nan,nan,nan
ALUM,Arab Aluminum,29.6,19,10,4,11,5,5,5,59,1.0,58.0,Moderate,Enter w/ caution,67,7.7,2.4,9.4,69.6,0,,nan,nan,nan
GOUR,Gourmet Egypt.Com Foods,16.28,19,11,4,16,7,7,5,69,-12.0,58.0,Moderate,Enter w/ caution,0,4.0,6.3,5.1,64.5,0,,nan,nan,nan
VLMR,Valmore Holding,0.7,11,14,5,14,6,2,5,57,3.0,58.0,Moderate,Enter w/ caution,41,0.0,-1.4,1.8,64.2,0,,nan,nan,nan
ACGC,Arab Cotton Ginning,14.64,18,8,4,15,6,6,5,62,-3.0,57.0,Moderate,Enter w/ caution,65,3.5,23.0,14.5,76.9,2,,nan,nan,nan
CLHO,Cleopatra Hospital Company,17.5,13,9,7,7,5,8,5,54,0.0,57.0,Moderate,Enter w/ caution,53,0.9,0.1,0.8,54.5,0,,nan,nan,nan
MIPH,Minapharm Pharmaceuticals,790.75,13,12,7,10,6,1,5,54,2.0,57.0,Moderate,Enter w/ caution,52,3.7,1.6,2.2,56.6,0,,nan,nan,nan
GTWL,Golden Textiles & Clothes Wool,218.9,18,4,3,15,7,11,5,63,-5.5,55.5,Moderate,Enter w/ caution,68,6.8,76.1,35.9,79.8,2,,nan,nan,nan
AIDC,Arabia for Investment and Development,0.75,17,12,8,11,7,2,5,62,-12.0,55.0,Moderate,Enter w/ caution,68,8.7,5.6,6.5,66.0,1,,nan,nan,nan
AMER,Amer Group Holding,6.33,14,13,2,15,8,4,5,61,-7.0,54.0,Weak,Watchlist only,62,4.6,-8.4,9.2,62.0,0,,nan,nan,nan
ATLC,Al Tawfeek Leasing Company-A.T.LEASE,5.48,13,8,3,13,7,7,5,56,-3.0,54.0,Weak,Watchlist only,63,3.8,-2.7,1.3,54.0,0,,nan,nan,nan
HDBK,Housing & Development Bank,96.4,11,11,7,15,3,3,5,55,1.0,54.0,Weak,Watchlist only,37,7.7,11.5,6.1,56.9,2,,nan,nan,nan
ISMA,Ismailia Misr Poultry,39.42,18,8,5,16,6,6,5,64,-11.0,54.0,Weak,Watchlist only,71,10.6,13.0,14.6,80.6,2,,nan,nan,nan
POUL,Cairo Poultry,38.44,8,11,7,13,8,3,4,54,-1.0,54.0,Weak,Watchlist only,58,3.9,-2.9,0.7,51.9,1,,nan,nan,nan
SAIB,Societe Arabe Internationale De Banque S.A.E,2.53,20,5,3,14,5,2,5,54,0.0,54.0,Weak,Watchlist only,67,19.9,19.9,12.5,50.0,2,,nan,nan,nan
KASABF,Certificates Of Odin Egyptian Equity Investment Fund-KASAB,9.7,18,8,4,18,6,8,5,67,-19,53,Weak,Watchlist only,76,59.3,105.1,67.9,90.9,2,9,nan,nan,nan
ODIN,ODIN Investments,3.28,14,12,2,9,9,0,5,51,2.0,53.0,Weak,Watchlist only,58,-1.8,-4.4,4.9,58.8,0,,nan,nan,nan
MAAL,Egyptian Gulf Marseilia For Real Estate Investment,9.48,18,11,7,9,7,9,5,66,-12.0,52.0,Weak,Watchlist only,63,9.1,8.8,7.8,69.6,1,,nan,nan,nan
OFH,O B Financial Holding,1.1,18,7,4,17,6,5,5,62,-13.5,51.5,Weak,Watchlist only,68,20.9,20.9,24.0,87.0,2,,nan,nan,nan
AIND,Arabia Investments Holding,0.5,18,13,2,5,8,4,5,55,-8.0,51.0,Weak,Watchlist only,53,2.0,-2.0,2.2,54.6,1,,nan,nan,nan
QNBE,Qatar Natl Bank,55.53,15,3,7,8,5,3,5,46,2.0,51.0,Weak,Watchlist only,60,-2.2,0.9,0.5,53.8,0,,nan,nan,nan
SUGR,Delta Sugar,57.24,18,5,2,15,5,2,5,52,1.0,51.0,Weak,Watchlist only,74,12.8,14.9,10.7,70.0,2,,nan,nan,nan
CCAP,QALA For Financial Investments,5.75,17,7,5,9,5,8,5,56,-6.0,50.0,Weak,Watchlist only,63,5.1,7.9,4.8,63.5,0,,nan,nan,nan
CCRS,Gulf Canadian Real Estate Investment Co.,2.87,18,8,2,12,5,2,5,52,-5.0,50.0,Weak,Watchlist only,65,17.6,13.9,11.1,65.1,2,,nan,nan,nan
