code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
MPCO,Mansourah Poultry,2.0,16,9,5,16,6,12,5,69,-1.0,71.0,Strong,Enter w/ confidence,55,13.0,23.5,16.0,71.9,2,,nan,nan,nan
JUFO,Juhayna Food Industries,30.94,16,11,6,14,6,8,5,66,3.0,69.0,Moderate,Enter w/ caution,67,2.8,6.7,5.4,63.3,0,,nan,nan,nan
ETRS,Egyptian Transport & Commercial Services Co. -EGYTRANS NOSCO,10.1,18,8,5,15,6,10,5,67,0.0,68.0,Moderate,Enter w/ caution,68,13.4,18.7,15.1,73.9,2,,nan,nan,nan
FAIT,Faisal Islamic Bank of Egypt - In EGP,37.42,14,14,3,13,6,6,5,61,4.0,66.0,Moderate,Enter w/ caution,67,0.3,-1.7,2.2,57.4,1,,nan,nan,nan
KWIN,El Kahera El Watania Investment,75.04,16,14,9,7,8,4,3,61,2.0,66.0,Moderate,Enter w/ caution,58,4.4,5.1,3.8,58.0,1,,nan,nan,nan
AREH,Egyptian Real Estate Group,1.61,18,8,7,10,6,10,5,64,-1.0,64.0,Moderate,Enter w/ caution,62,8.8,20.1,13.1,76.9,2,,nan,nan,nan
ARAB,Arab Developers Holding,0.22,18,10,11,10,4,3,5,61,0.0,64.0,Moderate,Enter w/ caution,57,10.0,4.8,6.6,67.9,0,,nan,nan,nan
BINV,B Investments Holding,47.89,18,7,5,16,7,4,5,62,1.0,63.0,Moderate,Enter w/ caution,64,4.1,8.4,6.5,66.0,1,,nan,nan,nan
GMCI,GMC GROUP FOR INDUSTRIAL COMMERCIAL & FINANCIAL INVESTMENTS,1.78,11,14,5,15,8,0,5,58,4.0,63.0,Moderate,Enter w/ caution,61,0.0,1.1,2.1,55.6,0,,nan,nan,nan
ODIN,ODIN Investments,2.17,18,10,5,10,7,6,5,61,1.0,63.0,Moderate,Enter w/ caution,62,5.9,12.4,6.6,63.2,2,,nan,nan,nan
AGIG,Arab Moltaka Investments Co,9.23,17,11,9,10,7,4,3,61,1.0,62.0,Moderate,Enter w/ caution,57,2.7,4.8,4.7,67.6,0,,nan,nan,nan
GOUR,Gourmet Egypt.Com Foods,12.79,10,14,9,10,8,0,2,53,4.0,62.0,Moderate,🔥 COILED: Enter w/ caution,0,0.0,0.9,0.4,51.2,0,,nan,nan,nan
ATLC,Al Tawfeek Leasing Company-A.T.LEASE,5.2,16,12,3,10,8,0,2,51,4.0,60.0,Moderate,Enter w/ caution,61,3.6,7.2,5.2,60.0,0,,nan,nan,nan
ZEOT,Extracted Oils,9.4,15,11,7,9,7,4,3,56,2.0,59.0,Moderate,Enter w/ caution,61,2.6,7.8,3.6,57.8,0,,nan,nan,nan
CERA,The Arab Ceramic CO.- Ceramica Remas,1.18,13,7,10,7,7,5,4,53,0.0,58.0,Moderate,🔥 COILED: Enter w/ caution,50,-1.7,1.7,0.7,54.3,0,,nan,nan,nan
EBSC,Osool ESB Securities Brokerage,1.89,16,9,3,11,9,4,5,57,1.0,58.0,Moderate,Enter w/ caution,59,2.7,13.2,4.7,60.3,2,,nan,nan,nan
EFIH,E-finance For Digital and Financial Investments,21.58,8,12,7,13,6,2,3,51,4.0,58.0,Moderate,Enter w/ caution,62,2.4,-3.0,0.5,51.6,1,,nan,nan,nan
EMFD,Emaar Misr for Development,12.34,18,10,3,15,6,6,5,63,-7.0,57.0,Moderate,Enter w/ caution,65,2.7,4.8,7.9,63.7,0,,nan,nan,nan
FAITA,Faisal Islamic Bank of Egypt - In US Dollars,1.0,14,8,6,8,5,7,4,52,2.0,57.0,Moderate,Enter w/ caution,44,1.0,1.0,0.9,59.6,0,,nan,nan,nan
MATD,Marsa Marsa Alam For Tourism Development,3.53,17,7,4,14,6,1,5,54,0.0,57.0,Moderate,Enter w/ caution,55,4.7,4.7,2.8,50.0,0,,nan,nan,nan
MTIE,MM Group For Industry And International Trade,9.23,11,12,6,8,8,1,3,49,4.0,57.0,Moderate,Enter w/ caution,62,2.3,0.3,2.7,57.8,1,,nan,nan,nan
UEGC,Elsaeed Contracting& Real Estate Investment Company SCCD,1.42,17,17,3,8,8,0,4,57,2.0,57.0,Moderate,Enter w/ caution,59,-2.1,6.0,2.1,55.7,0,,nan,nan,nan
AJWA,AJWA for Food Industries company Egypt,170.69,18,7,6,15,6,9,5,66,-13.0,56.0,Moderate,Enter w/ caution,66,26.4,28.4,19.7,86.4,2,,nan,nan,nan
ENGC,Engineering Industries (ICON),35.94,17,12,6,10,6,12,4,67,-12.0,56.0,Moderate,Enter w/ caution,72,4.9,8.8,5.5,63.4,1,,nan,nan,nan
GBCO,GB Corp.,28.4,18,14,5,7,7,3,3,57,1.0,56.0,Moderate,Enter w/ caution,49,10.5,6.8,4.9,60.2,1,,nan,nan,nan
OLFI,Obour Land For Food Industries,22.37,18,7,7,12,5,9,3,61,-5.0,56.0,Moderate,Enter w/ caution,59,2.9,4.1,2.3,59.6,0,,nan,nan,nan
ADIB,Abu Dhabi Islamic Bank- Egypt,47.3,11,12,9,7,6,0,3,48,4.0,55.0,Moderate,Enter w/ caution,57,2.3,-2.2,2.0,54.3,1,,nan,nan,nan
AUTO,GB Corp,28.5,18,10,6,9,7,3,3,56,1.0,55.0,Moderate,Enter w/ caution,51,7.5,6.8,4.8,60.7,0,,nan,nan,nan
POUL,Cairo Poultry,36.6,14,13,5,14,6,4,3,59,-8.0,55.0,Moderate,Enter w/ caution,49,-0.8,-4.7,0.7,52.5,0,,nan,nan,nan
ICID,International Co For Investment & Development,7.0,18,6,3,15,7,7,5,61,-4.2,54.8,Weak,Watchlist only,57,14.4,33.6,20.7,79.5,2,,nan,nan,nan
ASCM,Asek Company for Mining - Ascom,60.8,18,7,2,10,7,9,5,58,-5.0,54.0,Weak,Watchlist only,61,10.2,27.5,14.3,75.6,2,,nan,nan,nan
CSAG,Canal Shipping Agencies,31.39,9,11,9,7,7,3,3,49,2.0,54.0,Weak,🔥 COILED: Watchlist only,54,0.5,-1.4,0.6,52.9,0,,nan,nan,nan
ROTO,Rowad Tourism (Al Rowad),34.47,15,12,7,9,6,0,5,54,2.0,54.0,Weak,Watchlist only,53,1.7,4.6,2.4,56.7,1,,nan,nan,nan
EAST,Eastern Company,39.9,12,14,7,8,6,1,3,51,4.0,53.0,Weak,Watchlist only,53,0.1,7.4,2.5,56.0,1,,nan,nan,nan
ISPH,Ibnsina Pharma,12.16,13,9,2,14,7,4,4,53,2.0,53.0,Weak,Watchlist only,58,-2.3,4.0,2.5,56.3,0,,nan,nan,nan
PHDC,Palm Hills Development Company,16.01,16,7,4,16,7,6,5,61,-9.0,53.0,Weak,Watchlist only,60,6.7,0.3,10.1,69.2,0,,nan,nan,nan
CANA,Suez Canal Bank S.A.E,38.0,12,14,2,10,3,1,5,47,2.0,52.0,Weak,Watchlist only,42,-0.2,8.8,5.0,57.6,1,,nan,nan,nan
CLHO,Cleopatra Hospital Company,15.49,13,13,4,9,6,0,5,50,4.0,52.0,Weak,Watchlist only,61,1.9,-0.5,1.7,55.6,0,,nan,nan,nan
SDTI,Sharm Dreams Co. for Tourism Investment,46.96,17,9,6,15,5,8,5,65,-13.0,52.0,Weak,Watchlist only,51,2.2,6.1,2.9,60.9,0,,nan,nan,nan
UNIP,Universal For Paper and Packaging Materials (Unipack,0.32,16,6,4,14,5,4,5,54,-2.0,52.0,Weak,Watchlist only,46,0.0,10.3,4.6,69.2,2,,nan,nan,nan
COMI,Commercial International Bank-Egypt (CIB),134.75,13,11,9,3,9,7,2,54,-8.0,51.0,Weak,🔥 COILED: Watchlist only,56,3.6,2.3,1.0,52.7,0,,nan,nan,nan
GPIM,GPI For Urban Growth,1.13,18,3,4,14,7,6,5,57,-6.0,51.0,Weak,Watchlist only,0,14.1,28.4,17.4,77.8,2,,nan,nan,nan
AMIA,Arab Moltaka Investments Co.,9.08,14,9,7,9,7,1,5,52,0.0,50.0,Weak,Watchlist only,58,2.1,2.6,5.4,66.1,0,,nan,nan,nan
ELKA,El Kahera Housing,1.27,15,7,3,9,7,4,5,50,0.0,50.0,Weak,Watchlist only,42,1.6,5.8,3.7,59.3,0,,nan,nan,nan
