code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
ETEL,Telecom Egypt,133.0,18,7,5,18,7,11,5,71,7.0,81.0,Strong,Enter w/ confidence,71,6.2,14.7,8.7,76.7,2,,nan,nan,nan
HELI,Heliopolis Housing,8.5,19,13,7,17,6,9,5,76,0.0,77.0,Strong,Enter w/ confidence,65,6.2,4.2,6.1,65.7,0,,nan,nan,nan
MIPH,Minapharm Pharmaceuticals,848.52,15,11,9,16,6,12,5,74,0.0,74.0,Strong,Enter w/ confidence,62,4.8,6.9,5.8,68.6,0,,nan,nan,nan
ADIB,Abu Dhabi Islamic Bank- Egypt,54.0,13,14,10,12,6,8,4,67,4.0,72.0,Strong,Enter w/ confidence,63,2.9,2.4,2.5,58.2,1,,nan,nan,nan
AUTO,GB Corp,31.0,14,12,9,14,4,4,5,62,4.0,70.0,Strong,Enter w/ confidence,51,2.6,5.9,3.1,56.3,0,,nan,nan,nan
GBCO,GB Corp.,31.0,14,12,8,14,4,4,5,61,4.0,69.0,Moderate,Enter w/ caution,51,2.6,5.9,3.1,56.3,0,,nan,nan,nan
BIGP,Barbary Investment Group ( BIG),0.27,11,16,2,16,9,7,5,66,2.0,68.0,Moderate,Enter w/ caution,53,5.9,14.4,4.8,55.9,2,,nan,nan,nan
FERC,Ferchem Egypt Fertilizers and Chemicals SAE,81.9,12,14,7,9,8,5,5,60,4.0,67.0,Moderate,Enter w/ caution,58,3.8,0.6,3.4,59.2,0,,nan,nan,nan
RMDA,Tenth Of Ramadan Pharmaceutical Industries&Diagnostic-Rameda,6.22,13,14,5,13,9,4,4,62,2.0,67.0,Moderate,🔥 COILED: Enter w/ caution,60,-1.0,3.7,1.2,54.4,0,,nan,nan,nan
MOIL,Maridive & oil services,0.676,13,11,9,10,7,6,5,61,2.0,66.0,Moderate,Enter w/ caution,58,-0.6,0.1,0.7,56.6,0,,nan,nan,nan
CRST,Creast Mark For Contracting And Real Estate Development,3.92,18,11,6,17,6,12,5,75,-11.0,65.0,Moderate,Enter w/ caution,61,14.6,24.4,20.2,72.2,2,,nan,nan,nan
EFIH,E-finance For Digital and Financial Investments,23.99,11,12,8,13,6,5,3,58,4.0,65.0,Moderate,🔥 COILED: Enter w/ caution,62,0.0,2.1,1.5,54.0,0,,nan,nan,nan
CANA,Suez Canal Bank S.A.E,44.15,17,12,10,12,6,6,5,68,-7.0,64.0,Moderate,Enter w/ caution,64,2.7,2.9,4.3,64.2,0,,nan,nan,nan
EGAS,Natural Gas & Mining Project (Egypt Gas),59.3,13,12,4,11,8,4,5,57,2.0,64.0,Moderate,Enter w/ caution,53,1.4,0.2,2.5,58.0,0,,nan,nan,nan
NARE,Naeem Real Estate Holding Group,18.1,19,12,7,11,9,4,5,67,-2.0,63.0,Moderate,Enter w/ caution,60,5.9,5.0,4.8,65.6,0,,nan,nan,nan
RREI,Arab Real Estate Investment CO.-ALICO,4.51,12,12,9,9,8,3,3,56,4.0,63.0,Moderate,Enter w/ caution,52,4.6,3.2,2.7,56.0,1,,nan,nan,nan
FAITA,Faisal Islamic Bank of Egypt - In US Dollars,0.99,10,12,4,13,8,2,3,52,4.0,61.0,Moderate,🔥 COILED: Enter w/ caution,47,0.6,0.0,0.2,52.4,1,,nan,nan,nan
ADRI,Arab Development & Real Estate Investment,11.57,18,11,5,15,7,8,5,69,-9.0,60.0,Moderate,Enter w/ caution,67,15.0,28.0,12.4,67.4,2,,nan,nan,nan
EKHOA,Egyptian Kuwaiti Holding-EGP,32.27,16,11,3,13,6,5,5,59,1.0,60.0,Moderate,Enter w/ caution,56,0.8,0.9,3.0,60.2,0,,nan,nan,nan
ORAS,Orascom Construction PLC,879.0,14,8,5,18,6,6,5,62,-7.0,60.0,Moderate,Enter w/ caution,74,2.4,3.4,5.6,66.1,0,,nan,nan,nan
VLMRA,Valmore Holding-EGP,32.27,16,11,3,13,6,5,5,59,1.0,60.0,Moderate,Enter w/ caution,56,0.8,0.9,3.0,60.2,0,,nan,nan,nan
ABUK,Abou Kir Fertilizers,92.55,16,6,6,16,6,2,5,57,1.0,59.0,Moderate,Enter w/ caution,59,-1.0,0.2,6.6,64.3,0,,nan,nan,nan
EGCH,Egyptian Chemical Industries (Kima),14.0,9,14,9,7,9,3,3,54,2.0,59.0,Moderate,🔥 COILED: Enter w/ caution,53,0.4,-3.4,0.3,51.7,0,,nan,nan,nan
GSSC,General Silos & Storage,319.37,16,11,4,10,6,6,5,58,0.0,59.0,Moderate,Enter w/ caution,67,6.8,5.4,8.7,67.1,0,,nan,nan,nan
ORHD,Orascom Development Egypt,43.47,14,10,10,12,6,6,5,63,-8.0,59.0,Moderate,Enter w/ caution,56,0.6,1.6,2.7,60.0,1,,nan,nan,nan
SVCE,South Valley Cement,11.78,15,12,4,13,9,4,5,62,-1.0,59.0,Moderate,Enter w/ caution,54,-4.5,-6.1,0.9,54.7,0,,nan,nan,nan
SAUD,Al Baraka Bank Egypt,23.77,12,12,8,9,6,3,3,53,4.0,58.0,Moderate,Enter w/ caution,53,0.7,-0.3,1.6,56.0,0,,nan,nan,nan
BCAP,B Investments Holding,60.7,18,8,2,16,9,9,5,67,-6.0,57.0,Moderate,Enter w/ caution,72,17.3,22.4,15.5,77.4,2,,nan,nan,nan
BINV,B Investments Holding,60.7,18,8,2,16,9,9,5,67,-6.0,57.0,Moderate,Enter w/ caution,72,17.3,22.4,15.5,77.4,2,,nan,nan,nan
CIRA,Cairo for Investment and Real Estate Development SAE,40.65,18,9,4,11,6,11,5,64,-7.0,57.0,Moderate,Enter w/ caution,63,9.9,16.1,8.2,65.2,2,,nan,nan,nan
CIRF,Cairo For Investment And Real Estate Development,40.65,18,9,4,11,6,11,5,64,-7.0,57.0,Moderate,Enter w/ caution,63,9.9,16.1,8.2,65.2,2,,nan,nan,nan
UNIP,Universal For Paper and Packaging Materials (Unipack,0.388,11,15,2,9,8,2,5,52,2.0,57.0,Moderate,🔥 COILED: Enter w/ caution,52,0.8,3.5,1.8,53.6,1,,nan,nan,nan
MATD,Marsa Marsa Alam For Tourism Development,4.07,18,5,6,10,6,6,5,56,0.0,56.0,Moderate,Enter w/ caution,65,4.9,10.0,7.6,50.0,2,,nan,nan,nan
WKOL,Wadi Kom Ombo Land Reclamation,352.55,16,10,6,9,7,7,5,60,-3.0,56.0,Moderate,Enter w/ caution,64,3.6,3.5,2.6,57.7,0,,nan,nan,nan
ALCN,Alexandria Containers and goods,33.98,17,9,6,13,6,6,5,62,-10.0,55.0,Moderate,Enter w/ caution,66,4.7,2.3,7.4,65.6,0,,nan,nan,nan
