code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
RUBX,Rubex International for Plastic and Acrylic Manufacturing,13.0,17,17,6,8,8,4,3,63,2.0,68.0,Moderate,🔥 COILED: Enter w/ caution,49,-1.5,3.1,1.4,53.9,0,,nan,nan,nan
ETEL,Telecom Egypt,132.0,18,9,6,12,6,12,5,68,-3.0,66.0,Moderate,Enter w/ caution,67,9.9,14.8,9.8,77.2,2,,nan,nan,nan
HELI,Heliopolis Housing,8.0,11,14,7,14,7,4,5,62,0.0,65.0,Moderate,🔥 COILED: Enter w/ caution,59,-0.9,3.1,0.9,53.5,0,,nan,nan,nan
MIPH,Minapharm Pharmaceuticals,813.48,13,10,7,14,7,6,5,62,4.0,64.0,Moderate,Enter w/ caution,61,1.1,1.9,2.2,60.0,0,,nan,nan,nan
WKOL,Wadi Kom Ombo Land Reclamation,348.75,15,14,9,8,8,5,2,61,2.0,64.0,Moderate,Enter w/ caution,60,0.9,2.3,2.1,56.3,0,,nan,nan,nan
BINV,B Investments Holding,51.98,18,10,3,15,9,5,5,65,0.0,63.0,Moderate,Enter w/ caution,69,0.7,3.4,2.7,62.6,0,,nan,nan,nan
CPME,Catalyst Partners Middle East ,38.5,13,10,4,13,7,5,5,57,2.0,62.0,Moderate,Enter w/ caution,58,9.8,1.2,5.7,59.7,0,,nan,nan,nan
FAITA,Faisal Islamic Bank of Egypt - In US Dollars,0.99,10,11,4,10,9,2,3,49,4.0,58.0,Moderate,🔥 COILED: Enter w/ caution,46,0.0,0.0,0.2,51.8,1,,nan,nan,nan
HBCO,Heibco for commercial investments & real estate development,16.0,17,9,9,10,6,10,5,66,-11.0,58.0,Moderate,Enter w/ caution,68,14.9,7.2,13.2,74.4,0,,nan,nan,nan
RAKT,Rakta Paper Manufacturing,22.65,9,16,10,14,7,1,4,61,-8.0,58.0,Moderate,🔥 COILED: Enter w/ caution,31,-0.2,2.0,0.9,54.5,1,,nan,nan,nan
TALM,Taaleem Management Services,22.9,20,8,4,15,7,9,5,68,-6.0,58.0,Moderate,Enter w/ caution,69,22.9,28.2,19.1,76.2,2,,nan,nan,nan
NARE,Naeem Real Estate Holding Group,17.12,9,12,8,8,9,5,3,54,2.0,57.0,Moderate,Enter w/ caution,53,0.1,0.2,-0.0,50.8,0,,nan,nan,nan
EFIH,E-finance For Digital and Financial Investments,23.52,12,12,7,8,7,5,2,53,2.0,56.0,Moderate,Enter w/ caution,56,-1.2,2.3,-0.5,49.2,0,,nan,nan,nan
EPCO,Egypt for Poultry,11.5,17,13,3,7,7,4,2,53,0.0,56.0,Moderate,🔥 COILED: Enter w/ caution,57,4.6,3.0,2.1,54.2,0,,nan,nan,nan
IDRE,Ismailia Development and Real Estate Co,55.0,13,12,3,11,6,0,3,48,0.0,56.0,Moderate,🔥 COILED: Enter w/ caution,65,1.8,-1.8,2.2,54.2,0,,nan,nan,nan
VLMRA,Valmore Holding-EGP,31.34,15,8,4,10,7,4,5,53,0.0,56.0,Moderate,🔥 COILED: Enter w/ caution,50,-4.7,2.0,0.4,53.1,0,,nan,nan,nan
SPMD,Speed Medical,0.6,20,8,4,18,6,7,5,68,-18.0,55.0,Moderate,Enter w/ caution,67,30.4,36.4,26.5,77.6,2,,nan,nan,nan
FCMD,Future Care for Medical Industries - FCMI,7.41,14,11,4,8,9,3,5,54,2.0,54.0,Weak,Watchlist only,36,5.1,4.2,2.5,54.9,0,,nan,nan,nan
MOIL,Maridive & oil services,0.67,13,6,8,13,5,6,3,54,0.0,54.0,Weak,Watchlist only,52,-1.5,-2.9,-0.3,52.9,0,,nan,nan,nan
