code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
SPMD,Speed Medical,0.52,19,11,4,14,6,5,5,64,0.0,69.0,Moderate,Enter w/ caution,68,13.0,15.6,12.8,67.2,2,,nan,nan,nan
TALM,Taaleem Management Services,22.68,20,9,4,14,6,10,5,68,-4.8,68.2,Moderate,Enter w/ caution,67,20.0,27.1,20.4,75.5,2,,nan,nan,nan
UNIT,United Housing & Development,21.81,19,9,7,18,6,7,5,71,-11.0,65.0,Moderate,Enter w/ caution,65,15.3,16.6,14.8,71.6,2,,nan,nan,nan
BINV,B Investments Holding,51.76,18,14,3,14,9,5,5,68,-2.0,64.0,Moderate,Enter w/ caution,68,1.0,-0.5,2.6,61.5,0,,nan,nan,nan
CCAP,QALA For Financial Investments,6.85,18,8,7,12,6,8,5,64,-1.0,64.0,Moderate,Enter w/ caution,70,14.7,13.2,14.6,79.5,2,,nan,nan,nan
TWSA,Tawasoa Factoring,7.7,16,8,4,15,7,7,5,62,1.0,63.0,Moderate,Enter w/ caution,61,6.9,-4.9,6.8,61.9,0,,nan,nan,nan
CIRF,Cairo For Investment And Real Estate Development,39.34,19,11,2,14,7,7,4,64,-9.0,60.0,Moderate,Enter w/ caution,59,5.8,20.8,7.1,62.9,2,,nan,nan,nan
NAPR,National Printing,36.3,19,8,5,12,9,10,5,68,-13.0,60.0,Moderate,Enter w/ caution,62,19.6,17.4,16.5,82.0,2,,nan,nan,nan
SNFC,Sharkia National Food,11.15,14,14,5,11,4,3,4,55,4.0,60.0,Moderate,Enter w/ caution,39,3.1,7.7,2.9,58.7,0,,nan,nan,nan
HELI,Heliopolis Housing,7.95,10,9,7,13,7,4,5,55,0.0,58.0,Moderate,🔥 COILED: Enter w/ caution,55,-1.9,3.0,0.3,51.9,0,,nan,nan,nan
NARE,Naeem Real Estate Holding Group,17.05,9,11,8,9,7,3,3,50,0.0,58.0,Moderate,Enter w/ caution,53,-1.0,-1.0,-0.5,49.4,0,,nan,nan,nan
UEFM,Upper Egypt Flour Mills,534.5,8,11,5,12,5,6,2,49,2.0,56.0,Moderate,🔥 COILED: Enter w/ caution,47,3.6,-1.2,0.1,50.1,0,,nan,nan,nan
WCDF,Middle & West Delta Flour Mills,711.57,18,12,3,9,7,4,5,58,0.0,56.0,Moderate,Enter w/ caution,58,0.2,9.6,6.6,73.0,1,,nan,nan,nan
MIPH,Minapharm Pharmaceuticals,807.87,12,10,8,14,7,6,5,62,-5.0,55.0,Moderate,Enter w/ caution,59,1.3,1.0,1.7,58.1,0,,nan,nan,nan
MOED,The Egyptian Modern Education Systems,0.82,15,14,2,14,7,4,5,61,-8.0,54.0,Weak,Watchlist only,68,0.0,-2.4,3.4,58.3,0,,nan,nan,nan
FAITA,Faisal Islamic Bank of Egypt - In US Dollars,0.99,10,12,4,9,6,2,3,46,4.0,53.0,Weak,🔥 COILED: Watchlist only,46,0.0,0.0,0.2,51.8,1,,nan,nan,nan
MATD,Marsa Marsa Alam For Tourism Development,3.88,17,5,5,14,3,4,5,53,0.0,53.0,Weak,Watchlist only,60,4.9,9.9,5.4,50.0,1,,nan,nan,nan
MCRO,Macro Group Pharmaceuticals - Macro Capital,1.74,18,9,5,11,6,2,5,56,-3.0,53.0,Weak,Watchlist only,51,4.2,16.0,8.7,70.1,2,,nan,nan,nan
PHGC,Premium HealthCare Group,0.09,10,7,11,10,3,3,3,47,0.0,52.0,Weak,🔥 COILED: Watchlist only,42,0.0,0.0,0.0,53.1,0,,nan,nan,nan
CIRA,Cairo for Investment and Real Estate Development SAE,39.34,19,12,2,13,7,7,4,64,-9.0,51.0,Weak,Watchlist only,59,5.8,20.8,7.1,62.9,2,,nan,nan,nan
ETEL,Telecom Egypt,127.0,18,7,5,9,7,6,5,57,-6.0,51.0,Weak,Watchlist only,60,5.1,9.5,6.7,72.1,1,,nan,nan,nan
MEGM,Middle East Glass Manufacturing,43.92,13,7,9,7,4,2,3,45,0.0,50.0,Weak,🔥 COILED: Watchlist only,43,0.0,0.0,2.1,59.8,0,,nan,nan,nan
SAIB,Societe Arabe Internationale De Banque S.A.E,2.53,15,5,2,14,6,0,5,47,0.0,50.0,Weak,Watchlist only,57,0.0,0.0,3.5,50.0,0,,nan,nan,nan
EASB,Egyptian Arabian(Themar)Comp. For Securities&Bonds Brok. EAC,8.72,20,8,3,13,3,6,5,58,-9.0,49.0,Weak,Watchlist only,53,19.3,13.5,10.8,63.8,2,,nan,nan,nan
TANM,Tanmiya for Real Estate Investment,7.34,19,11,3,11,7,4,5,60,-12.0,49.0,Weak,Watchlist only,62,19.2,45.3,17.8,66.9,2,,nan,nan,nan
KORA,Korra Energi,7.42,18,6,3,15,6,9,5,62,-14.5,47.5,Weak,Watchlist only,54,23.1,107.3,39.8,87.4,2,,nan,nan,nan
ATLC,Al Tawfeek Leasing Company-A.T.LEASE,6.81,17,3,2,15,5,4,5,51,-4.0,47.0,Weak,Watchlist only,61,-10.2,20.1,4.2,58.1,2,,nan,nan,nan
EDBM,The Egyptian Company for Construction Development-Lift Slab,0.71,7,6,11,10,3,4,3,44,0.0,47.0,Weak,Watchlist only,35,0.0,0.0,0.0,31.7,0,,nan,nan,nan
NCCW,Nasr Company for Civil Works,7.81,20,6,3,14,5,3,5,56,-9.0,47.0,Weak,Watchlist only,59,23.8,33.0,16.8,68.5,2,,nan,nan,nan
RAKT,Rakta Paper Manufacturing,22.15,5,9,8,14,7,1,3,47,0.0,47.0,Weak,Watchlist only,22,-2.4,0.2,-1.2,41.0,0,,nan,nan,nan
TRTO,TransOceans Tours,0.07,17,3,4,14,6,0,5,49,-2.0,47.0,Weak,Watchlist only,53,-12.5,40.0,13.5,61.3,2,,nan,nan,nan
CFGH,Concrete Fashion Group For Commercial& Industrial Investment,0.12,13,7,4,9,6,4,5,48,-2.0,46.0,Weak,Watchlist only,49,0.0,0.0,3.1,66.6,0,,nan,nan,nan
MFPC,Misr Fretilizers Production Company - Mopco,47.1,15,5,5,15,7,2,5,54,-6.0,46.0,Weak,Watchlist only,64,-0.8,13.5,7.1,71.3,2,,nan,nan,nan
ORHD,Orascom Development Egypt,42.24,13,3,9,12,5,4,3,49,-8.0,46.0,Weak,🔥 COILED: Watchlist only,53,-1.8,1.8,0.2,52.4,0,,nan,nan,nan
