code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
EFIH,E-finance For Digital and Financial Investments,24.99,18,12,6,15,7,9,5,72,6.0,76.0,Strong,Enter w/ confidence,74,4.1,6.4,5.8,64.3,0,,nan,nan,nan
EALR,El Arabia for Land Reclamation,456.01,19,8,6,11,6,12,5,67,-1.0,71.0,Strong,Enter w/ confidence,68,18.7,20.0,18.1,76.4,2,,nan,nan,nan
GPIM,GPI For Urban Growth,1.34,18,9,6,16,6,10,5,70,-1.0,70.0,Strong,Enter w/ confidence,0,8.9,13.6,10.7,76.1,2,,nan,nan,nan
APSW,ARAB POLVARA SPINNING & WEAVING CO.,9.12,17,14,3,10,7,9,5,65,1.0,69.0,Moderate,Enter w/ caution,60,4.3,2.6,3.3,61.0,0,,nan,nan,nan
PHDC,Palm Hills Development Company,15.68,16,14,7,15,6,1,5,64,3.0,68.0,Moderate,Enter w/ caution,52,1.2,4.9,3.3,62.9,0,,nan,nan,nan
WKOL,Wadi Kom Ombo Land Reclamation,376.61,19,8,5,11,6,12,5,66,-3.0,68.0,Moderate,Enter w/ caution,69,17.2,18.6,15.9,72.4,2,,nan,nan,nan
EBSC,Osool ESB Securities Brokerage,1.93,14,15,9,7,8,4,4,61,2.0,64.0,Moderate,Enter w/ caution,57,-0.5,0.5,0.7,53.3,0,,nan,nan,nan
ETRS,Egyptian Transport & Commercial Services Co. -EGYTRANS NOSCO,11.47,18,8,8,16,6,8,5,69,-8.0,64.0,Moderate,Enter w/ caution,63,7.2,8.7,6.1,73.0,1,,nan,nan,nan
FAIT,Faisal Islamic Bank of Egypt - In EGP,42.91,17,8,7,16,6,5,5,64,-1.0,64.0,Moderate,Enter w/ caution,67,8.9,15.8,10.3,79.6,2,,nan,nan,nan
GOUR,Gourmet Egypt.Com Foods,16.01,18,12,4,14,7,3,5,63,1.0,64.0,Moderate,Enter w/ caution,0,4.3,12.4,7.2,65.0,2,,nan,nan,nan
SIPC,Sabaa International Company for Pharmaceutical and Chemical,5.09,19,10,3,15,7,1,5,60,3.0,64.0,Moderate,Enter w/ caution,61,-0.4,1.8,12.1,68.8,0,,nan,nan,nan
AALR,"General Company For Land Reclamation,Development & Reconstru",366.0,19,8,4,15,6,7,5,64,-3.5,63.5,Moderate,Enter w/ caution,72,25.7,31.1,29.0,79.6,2,,nan,nan,nan
ENGC,Engineering Industries (ICON),51.2,18,8,5,15,6,12,5,69,-10.0,62.0,Moderate,Enter w/ caution,69,11.1,19.1,11.3,72.9,2,,nan,nan,nan
EXPA,Export Development Bank of Egypt,21.24,18,7,7,14,7,8,5,66,-2.0,62.0,Moderate,Enter w/ caution,68,3.0,2.5,3.9,69.9,0,,nan,nan,nan
MENA,Mena Touristic & Real Estate Investment,7.27,18,15,7,8,6,4,4,62,0.0,62.0,Moderate,Enter w/ caution,55,3.6,4.0,2.8,58.3,0,,nan,nan,nan
