code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
DAPH,Development & Engineering Consultants,82.48,12,11,10,8,9,6,4,60,2.0,72.0,Strong,🔥 COILED: Enter w/ confidence,47,1.7,4.6,1.6,54.4,0,,nan,nan,nan
IEEC,Industrial & Engineering Projects,0.46,16,14,8,9,6,11,5,69,0.0,72.0,Strong,Enter w/ confidence,56,2.2,2.2,2.1,58.4,0,,nan,nan,nan
GTWL,Golden Textiles & Clothes Wool,63.05,20,10,5,13,6,10,5,69,-5.5,68.5,Moderate,Enter w/ caution,71,29.3,32.4,24.4,78.7,2,,nan,nan,nan
CSAG,Canal Shipping Agencies,31.8,11,14,9,9,6,7,5,61,2.0,67.0,Moderate,Enter w/ caution,50,1.4,2.7,1.6,57.1,0,,nan,nan,nan
EGBE,Egyptian Gulf Bank,0.46,16,11,8,9,6,6,3,59,3.0,66.0,Moderate,Enter w/ caution,62,4.5,4.5,4.0,66.1,1,,nan,nan,nan
RUBX,Rubex International for Plastic and Acrylic Manufacturing,10.51,13,14,7,7,9,6,5,61,2.0,66.0,Moderate,🔥 COILED: Enter w/ caution,59,5.9,3.9,2.2,54.6,0,,nan,nan,nan
OCDI,Six of October Development & Investment (SODIC),25.39,19,7,7,18,6,8,5,70,-8.0,65.0,Moderate,Enter w/ caution,61,18.9,22.7,14.7,73.8,2,,nan,nan,nan
ECAP,El Ezz Porcelain (Gemma),33.79,16,9,4,17,6,6,5,63,-2.0,64.0,Moderate,Enter w/ caution,58,0.9,8.7,5.7,67.5,1,,nan,nan,nan
PHAR,Egyptian International Pharmaceuticals (EIPICO),88.5,18,14,6,14,7,5,5,69,-3.0,64.0,Moderate,Enter w/ caution,55,5.1,3.5,2.0,57.4,0,,nan,nan,nan
SNFC,Sharkia National Food,12.29,13,12,7,11,6,5,3,57,4.0,64.0,Moderate,Enter w/ caution,62,0.2,1.4,1.1,55.1,1,,nan,nan,nan
BINV,B Investments Holding,48.0,16,9,7,14,6,4,5,61,3.0,62.0,Moderate,Enter w/ caution,60,0.0,4.4,3.7,62.9,0,,nan,nan,nan
ATLC,Al Tawfeek Leasing Company-A.T.LEASE,5.25,17,14,3,16,4,0,5,59,2.0,62.0,Moderate,Enter w/ caution,54,1.4,8.5,3.5,58.0,1,,nan,nan,nan
LCSW,Lecico Egypt,29.72,18,12,5,15,6,8,5,69,-12.0,62.0,Moderate,Enter w/ caution,73,6.5,10.6,8.0,67.3,2,,nan,nan,nan
MPRC,Egyptian Media Production City,38.41,19,6,7,18,6,8,5,69,-9.0,61.0,Moderate,Enter w/ caution,74,20.3,17.5,13.7,78.0,2,,nan,nan,nan
AUTO,GB Corp,31.5,16,4,5,16,7,6,5,59,2.0,59.0,Moderate,Enter w/ caution,57,9.4,13.8,9.2,73.9,2,,nan,nan,nan
UEFM,Upper Egypt Flour Mills,486.78,10,10,10,15,7,5,4,61,-2.0,59.0,Moderate,Enter w/ caution,52,3.6,2.7,1.3,54.2,0,,nan,nan,nan
ETRS,Egyptian Transport & Commercial Services Co. -EGYTRANS NOSCO,11.3,19,9,5,16,6,7,5,67,-10.0,58.0,Moderate,Enter w/ caution,65,9.8,21.5,16.9,73.7,2,,nan,nan,nan
MATD,Marsa Marsa Alam For Tourism Development,3.53,17,5,5,14,6,1,5,53,0.0,58.0,Moderate,🔥 COILED: Enter w/ caution,52,0.0,0.0,1.4,50.0,0,,nan,nan,nan
GBCO,GB Corp.,28.4,18,14,5,7,7,3,3,57,1.0,56.0,Moderate,Enter w/ caution,49,10.5,6.8,4.9,60.2,1,,nan,nan,nan
TANM,Tanmiya for Real Estate Investment,5.08,15,9,6,12,7,7,5,61,-10.0,56.0,Moderate,🔥 COILED: Enter w/ caution,50,-0.8,1.8,0.9,52.7,0,,nan,nan,nan
ISMQ,Iron And Steel for Mines and Quarries,8.66,19,10,3,11,7,6,5,61,-6.0,55.0,Moderate,Enter w/ caution,76,6.8,10.9,6.9,63.5,2,,nan,nan,nan
PHTV,Pyramisa Hotels,249.99,18,5,5,15,5,8,5,61,-6.0,55.0,Moderate,Enter w/ caution,66,13.6,22.1,12.0,77.4,2,,nan,nan,nan
CRST,Creast Mark For Contracting And Real Estate Development,1.37,17,12,6,11,7,7,5,65,-9.0,54.0,Weak,Watchlist only,59,7.0,9.6,10.1,64.3,1,,nan,nan,nan
BONY,Bonyan for Development and Trade,4.92,11,10,1,7,9,4,4,46,4.0,53.0,Weak,Watchlist only,50,-4.3,-11.4,-3.5,45.9,0,,nan,nan,nan
CPCI,Cairo Pharmaceuticals,377.33,16,7,7,15,7,8,5,65,-10.0,53.0,Weak,Watchlist only,55,2.5,4.4,4.3,73.3,0,,nan,nan,nan
GOUR,Gourmet Egypt.Com Foods,12.82,9,9,7,14,5,2,4,50,0.0,53.0,Weak,Watchlist only,0,-0.2,3.6,-0.1,50.3,0,,nan,nan,nan
MTIE,MM Group For Industry And International Trade,9.04,10,14,7,7,7,0,5,50,0.0,53.0,Weak,🔥 COILED: Watchlist only,49,-0.9,1.7,-0.0,51.5,0,,nan,nan,nan
PRDC,Pioneers Properties For Urban Development - (PRE Group),7.06,14,5,2,14,7,4,5,51,2.0,53.0,Weak,Watchlist only,56,-19.3,15.9,5.3,57.5,2,,nan,nan,nan
RAYA,Raya Holding For Financial Investments,7.4,15,9,5,9,7,3,5,53,0.0,53.0,Weak,Watchlist only,56,1.4,6.6,2.2,55.6,0,,nan,nan,nan
ALRA,Atlas For Investment and Food Industries,2.03,14,10,6,15,6,3,5,59,-5.0,52.0,Weak,Watchlist only,46,2.5,10.9,5.5,64.1,2,,nan,nan,nan
ISPH,Ibnsina Pharma,12.05,14,4,5,14,3,4,5,49,0.0,52.0,Weak,Watchlist only,43,-1.1,1.1,-0.1,51.6,0,,nan,nan,nan
VALU,U Consumer Finance,11.9,9,7,7,15,3,3,5,49,0.0,52.0,Weak,Watchlist only,60,-0.4,8.2,0.3,50.8,2,,nan,nan,nan
EASB,Egyptian Arabian(Themar)Comp. For Securities&Bonds Brok. EAC,8.11,16,7,2,17,7,4,5,58,-7.2,51.8,Weak,Watchlist only,58,-4.6,63.5,24.6,74.6,2,,nan,nan,nan
CERA,The Arab Ceramic CO.- Ceramica Remas,1.24,15,8,4,8,7,4,5,51,0.0,51.0,Weak,Watchlist only,48,-1.6,5.1,2.4,59.4,0,,nan,nan,nan
GGCC,Giza General Contracting,0.44,12,13,10,10,4,3,5,57,-7.0,51.0,Weak,Watchlist only,40,4.8,7.3,5.0,65.8,0,,nan,nan,nan
NAPR,National Printing,26.91,19,6,4,17,5,4,5,60,-9.0,51.0,Weak,Watchlist only,62,7.5,7.7,5.2,64.4,0,,nan,nan,nan
ROTO,Rowad Tourism (Al Rowad),41.14,18,6,2,12,5,7,5,55,-5.0,50.0,Weak,Watchlist only,52,-3.5,22.4,9.7,66.2,2,,nan,nan,nan
CICH,CI Capital Holding For Financial Investments,12.12,15,15,3,6,9,4,2,54,-8.0,49.0,Weak,🔥 COILED: Watchlist only,51,-3.0,4.5,1.0,52.7,0,,nan,nan,nan
ENGC,Engineering Industries (ICON),35.61,12,5,4,14,5,1,5,46,0.0,49.0,Weak,Watchlist only,59,-3.7,3.8,0.9,54.3,0,,nan,nan,nan
HELI,Heliopolis Housing,6.53,13,11,8,5,7,5,5,54,-10.0,49.0,Weak,🔥 COILED: Watchlist only,57,0.3,1.1,0.3,51.6,0,,nan,nan,nan
QNBA,Qatar National Bank,53.18,13,6,7,8,3,5,4,46,0.0,49.0,Weak,Watchlist only,56,0.2,0.3,-0.6,49.9,1,,nan,nan,nan
SEIG,Saudi Egyptian Investment & Finance,185.27,14,13,7,6,5,6,5,56,-10.0,49.0,Weak,🔥 COILED: Watchlist only,57,1.1,1.2,0.5,52.8,0,,nan,nan,nan
