code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
NAPR,National Printing,36.0,19,8,7,18,6,12,5,75,-11.0,69.0,Moderate,Enter w/ caution,57,18.7,16.9,17.6,81.4,2,,nan,nan,nan
TWSA,Tawasoa Factoring,7.52,16,12,4,17,7,4,5,65,2.0,68.0,Moderate,Enter w/ caution,62,2.5,-4.7,5.0,59.2,0,,nan,nan,nan
SAUD,Al Baraka Bank Egypt,23.63,14,11,9,12,7,3,4,60,0.0,63.0,Moderate,🔥 COILED: Enter w/ caution,54,-1.7,3.2,0.7,54.5,0,,nan,nan,nan
CCAP,QALA For Financial Investments,6.3,18,6,8,11,6,9,5,63,-2.0,62.0,Moderate,Enter w/ caution,77,4.3,9.0,7.1,70.4,1,,nan,nan,nan
WCDF,Middle & West Delta Flour Mills,707.82,18,12,3,11,8,4,5,61,0.0,61.0,Moderate,Enter w/ caution,68,3.9,8.4,6.8,72.2,1,,nan,nan,nan
ETEL,Telecom Egypt,127.31,18,6,6,12,7,11,5,65,-3.0,60.0,Moderate,Enter w/ caution,66,7.7,9.6,7.7,73.0,1,,nan,nan,nan
TANM,Tanmiya for Real Estate Investment,7.31,19,11,4,12,6,10,5,67,-12.0,60.0,Moderate,Enter w/ caution,69,12.8,40.6,19.5,66.6,2,,nan,nan,nan
ACAP,A Capital Holding,9.12,17,6,6,9,7,5,4,54,2.0,59.0,Moderate,Enter w/ caution,57,1.9,3.2,1.1,53.9,1,,nan,nan,nan
FERC,Ferchem Egypt Fertilizers and Chemicals SAE,79.72,12,12,5,7,9,4,3,52,4.0,59.0,Moderate,🔥 COILED: Enter w/ caution,39,-1.6,1.2,0.5,52.2,0,,nan,nan,nan
MATD,Marsa Marsa Alam For Tourism Development,3.88,17,5,7,16,3,5,5,58,0.0,58.0,Moderate,Enter w/ caution,65,4.9,9.9,6.0,50.0,1,,nan,nan,nan
MPCO,Mansourah Poultry,2.74,18,11,5,14,7,10,5,70,-15.5,57.5,Moderate,Enter w/ caution,68,19.7,25.1,20.7,75.6,2,,nan,nan,nan
KABO,El Nasr Clothes & Textiles (Kabo),10.0,19,11,6,10,6,12,5,69,-13.0,57.0,Moderate,Enter w/ caution,72,9.2,8.6,9.0,72.6,1,,nan,nan,nan
FCMD,Future Care for Medical Industries - FCMI,7.5,12,16,4,8,8,3,5,56,2.0,56.0,Moderate,Enter w/ caution,41,7.4,-2.6,4.2,57.5,0,,nan,nan,nan
SIPC,Sabaa International Company for Pharmaceutical and Chemical,6.12,18,12,2,10,6,4,5,57,-2.0,56.0,Moderate,Enter w/ caution,65,-2.9,28.3,13.7,66.0,2,,nan,nan,nan
EASB,Egyptian Arabian(Themar)Comp. For Securities&Bonds Brok. EAC,9.25,20,4,4,13,7,7,5,60,-6.0,55.0,Moderate,Enter w/ caution,56,25.7,22.7,18.9,74.0,2,,nan,nan,nan
EFIC,Egyptian Financial & Industrial,207.0,16,7,2,13,5,5,2,50,0.0,55.0,Moderate,🔥 COILED: Enter w/ caution,48,5.0,3.4,0.0,50.6,0,,nan,nan,nan
EFIH,E-finance For Digital and Financial Investments,23.79,14,6,7,7,5,8,3,50,0.0,55.0,Moderate,🔥 COILED: Enter w/ caution,68,0.6,1.9,0.3,51.8,0,,nan,nan,nan
MBEG,M.B Engineering,7.6,17,7,5,16,6,7,5,63,-11.0,55.0,Moderate,Enter w/ caution,67,8.6,14.5,14.5,73.2,2,,nan,nan,nan
MOIL,Maridive & oil services,0.68,16,5,10,15,7,6,4,63,-11.0,55.0,Moderate,Enter w/ caution,55,0.0,-1.4,1.1,58.7,0,,nan,nan,nan
RUBX,Rubex International for Plastic and Acrylic Manufacturing,12.84,14,6,6,9,5,7,5,52,0.0,55.0,Moderate,Enter w/ caution,57,2.0,-0.1,0.2,51.3,1,,nan,nan,nan
EGCH,Egyptian Chemical Industries (Kima),14.04,13,14,9,5,9,4,3,57,-8.0,54.0,Weak,🔥 COILED: Watchlist only,54,-1.3,1.3,0.3,52.1,0,,nan,nan,nan
