code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
KWIN,El Kahera El Watania Investment,78.54,18,11,10,11,8,7,5,70,-2.0,73.0,Strong,Enter w/ confidence,63,9.2,12.0,7.5,63.6,2,,nan,nan,nan
ECAP,El Ezz Porcelain (Gemma),33.49,16,7,7,18,6,10,5,69,-3.0,71.0,Strong,Enter w/ confidence,65,7.7,9.9,7.9,79.4,1,,nan,nan,nan
VALU,U Consumer Finance,11.95,13,15,7,16,9,2,2,64,2.0,69.0,Moderate,Enter w/ caution,63,8.6,-0.2,1.7,52.7,1,,nan,nan,nan
FAIT,Faisal Islamic Bank of Egypt - In EGP,37.51,17,12,3,9,7,11,4,63,4.0,68.0,Moderate,Enter w/ caution,67,4.3,-1.8,2.1,57.6,1,,nan,nan,nan
COMI,Commercial International Bank-Egypt (CIB),137.0,16,13,12,7,6,7,4,65,1.0,67.0,Moderate,Enter w/ caution,62,4.5,3.9,2.4,56.7,0,,nan,nan,nan
JUFO,Juhayna Food Industries,31.32,16,10,6,15,6,7,5,65,3.0,66.0,Moderate,Enter w/ caution,67,6.2,7.6,5.6,64.9,0,,nan,nan,nan
MOIL,Maridive & oil services,0.48,15,10,12,15,6,2,4,64,2.0,66.0,Moderate,Enter w/ caution,61,2.1,2.1,2.3,59.3,0,,nan,nan,nan
OLFI,Obour Land For Food Industries,22.07,16,11,7,13,5,6,3,61,0.0,66.0,Moderate,🔥 COILED: Enter w/ caution,48,1.2,2.4,0.8,53.8,0,,nan,nan,nan
ENGC,Engineering Industries (ICON),36.97,17,10,7,14,6,12,5,71,-7.0,65.0,Moderate,Enter w/ caution,74,7.8,9.0,7.2,67.2,1,,nan,nan,nan
AREH,Egyptian Real Estate Group,1.62,18,6,5,11,6,11,5,62,2.0,64.0,Moderate,Enter w/ caution,65,10.2,20.0,11.4,73.2,2,,nan,nan,nan
GMCI,GMC GROUP FOR INDUSTRIAL COMMERCIAL & FINANCIAL INVESTMENTS,1.77,15,6,6,15,7,5,5,59,2.0,64.0,Moderate,Enter w/ caution,60,2.3,0.0,1.1,53.4,0,,nan,nan,nan
UEGC,Elsaeed Contracting& Real Estate Investment Company SCCD,1.45,17,14,3,9,9,7,5,64,2.0,64.0,Moderate,Enter w/ caution,67,3.6,6.6,3.6,59.8,0,,nan,nan,nan
AUTO,GB Corp,28.8,15,12,6,13,6,7,3,62,3.0,63.0,Moderate,Enter w/ caution,51,4.0,10.9,4.9,62.0,2,,nan,nan,nan
BINV,B Investments Holding,48.0,18,12,5,15,7,7,5,69,-5.0,62.0,Moderate,Enter w/ caution,64,4.4,2.1,5.6,64.8,0,,nan,nan,nan
CICH,CI Capital Holding For Financial Investments,12.49,15,12,2,10,8,6,2,55,2.0,62.0,Moderate,Enter w/ caution,65,7.7,1.5,4.3,59.2,0,,nan,nan,nan
EBSC,Osool ESB Securities Brokerage,1.9,16,9,3,12,9,7,5,61,1.0,62.0,Moderate,Enter w/ caution,65,4.4,3.8,4.3,61.1,0,,nan,nan,nan
LCSW,Lecico Egypt,27.9,15,11,5,11,6,3,3,54,4.0,62.0,Moderate,Enter w/ caution,64,3.8,1.7,3.0,59.1,1,,nan,nan,nan
ETRS,Egyptian Transport & Commercial Services Co. -EGYTRANS NOSCO,10.29,18,6,4,15,6,11,5,65,-2.0,61.0,Moderate,Enter w/ caution,68,10.6,14.8,14.1,73.7,2,,nan,nan,nan
DOMT,Arabian Food Industries DOMTY,25.63,12,16,3,7,8,4,3,53,2.0,60.0,Moderate,Enter w/ caution,67,6.6,2.5,3.2,59.9,1,,nan,nan,nan
ELKA,El Kahera Housing,1.32,16,10,5,9,7,7,5,59,1.0,60.0,Moderate,Enter w/ caution,46,4.8,2.3,6.3,64.8,0,,nan,nan,nan
GOUR,Gourmet Egypt.Com Foods,12.85,12,12,9,11,9,2,3,58,-1.0,60.0,Moderate,🔥 COILED: Enter w/ caution,0,3.8,-0.1,0.8,52.2,0,,nan,nan,nan
RREI,Arab Real Estate Investment CO.-ALICO,3.68,16,12,9,7,7,4,3,58,2.0,60.0,Moderate,Enter w/ caution,62,7.6,-1.3,3.5,57.6,0,,nan,nan,nan
ROTO,Rowad Tourism (Al Rowad),42.64,18,8,6,15,6,10,5,68,-13.5,59.5,Moderate,Enter w/ caution,68,26.9,27.5,22.9,80.2,2,,nan,nan,nan
ATLC,Al Tawfeek Leasing Company-A.T.LEASE,5.18,16,8,4,16,9,3,3,59,2.0,59.0,Moderate,Enter w/ caution,62,7.0,5.3,4.0,58.9,0,,nan,nan,nan
CAED,Cairo Educational Services,73.31,14,14,6,8,8,4,2,56,2.0,59.0,Moderate,Enter w/ caution,56,3.7,2.8,3.1,57.8,1,,nan,nan,nan
EEII,El Arabia Engineering Industries,2.45,15,12,6,8,9,2,4,56,2.0,59.0,Moderate,Enter w/ caution,58,2.5,3.4,2.9,58.3,0,,nan,nan,nan
EASB,Egyptian Arabian(Themar)Comp. For Securities&Bonds Brok. EAC,8.5,18,8,6,18,6,10,5,71,-18,58,Moderate,Enter w/ caution,64,71.4,77.8,51.5,92.3,2,10,nan,nan,nan
KABO,El Nasr Clothes & Textiles (Kabo),6.3,12,9,6,9,8,4,5,53,4.0,58.0,Moderate,Enter w/ caution,64,1.6,-0.8,1.0,54.8,0,,nan,nan,nan
TANM,Tanmiya for Real Estate Investment,5.12,13,12,6,10,8,2,2,53,4.0,58.0,Moderate,Enter w/ caution,61,2.6,4.1,3.3,56.7,1,,nan,nan,nan
GBCO,GB Corp.,28.4,18,14,5,7,7,3,3,57,1.0,56.0,Moderate,Enter w/ caution,49,10.5,6.8,4.9,60.2,1,,nan,nan,nan
ISPH,Ibnsina Pharma,12.19,13,7,3,15,7,4,5,54,4.0,56.0,Moderate,Enter w/ caution,58,2.3,0.3,2.3,56.5,0,,nan,nan,nan
MATD,Marsa Marsa Alam For Tourism Development,3.53,17,5,5,15,6,0,5,53,0.0,56.0,Moderate,Enter w/ caution,55,0.0,4.7,2.3,50.0,0,,nan,nan,nan
EAST,Eastern Company,39.1,13,10,7,7,7,3,3,50,2.0,55.0,Moderate,🔥 COILED: Enter w/ caution,46,1.3,2.8,0.4,50.9,1,,nan,nan,nan
EFIH,E-finance For Digital and Financial Investments,21.4,8,13,6,11,6,4,3,51,4.0,55.0,Moderate,Enter w/ caution,62,2.4,-2.9,-0.1,50.1,1,,nan,nan,nan
MICH,Misr Chemical Industries,37.69,16,8,2,8,9,6,5,54,1.0,55.0,Moderate,Enter w/ caution,62,-0.1,1.8,2.8,61.1,1,,nan,nan,nan
MPCO,Mansourah Poultry,1.96,16,5,4,16,5,5,5,56,1.0,55.0,Moderate,Enter w/ caution,57,14.0,18.1,11.0,67.5,2,,nan,nan,nan
SDTI,Sharm Dreams Co. for Tourism Investment,47.98,18,13,6,14,6,4,5,66,-9.0,55.0,Moderate,Enter w/ caution,53,3.1,5.2,4.4,65.4,0,,nan,nan,nan
SPMD,Speed Medical,0.45,19,8,4,13,6,7,5,62,-12.0,55.0,Moderate,Enter w/ caution,64,7.1,9.8,9.4,68.0,1,,nan,nan,nan
TMGH,T M G Holding,96.8,13,13,10,6,6,5,4,57,-8.0,55.0,Moderate,Enter w/ caution,59,2.6,-0.2,1.3,55.3,0,,nan,nan,nan
CIEB,Credit Agricole Egypt,23.82,7,12,9,7,6,7,3,51,2.0,53,Weak,Watchlist only,46,0.9,-0.0,0.4,50.4,0,,nan,nan,nan
