code,name,price,trend,momentum,volatility,volume,sr,pattern,sentiment,raw,adj,final,zone,action,weekly_raw,g5,g10,ext,rsi,dist_flags,mct,sector,mcap,avgvol
BINV,B Investments Holding,48.77,10,11,9,14,6,5,4,59,2.0,64.0,Moderate,🔥 COILED: Enter w/ caution,57,1.2,-0.2,0.7,54.1,0,,nan,nan,nan
MOIL,Maridive & oil services,0.68,17,8,10,7,7,6,5,60,1.0,64.0,Moderate,Enter w/ caution,61,1.5,1.5,4.1,65.3,0,,nan,nan,nan
RUBX,Rubex International for Plastic and Acrylic Manufacturing,13.33,18,16,7,9,8,2,4,64,-1.0,64.0,Moderate,Enter w/ caution,56,0.2,9.1,5.1,59.2,2,,nan,nan,nan
MFPC,Misr Fretilizers Production Company - Mopco,40.1,15,16,8,12,4,2,5,62,1.0,63.0,Moderate,Enter w/ caution,44,1.0,8.4,3.9,62.5,1,,nan,nan,nan
ALUM,Arab Aluminum,28.93,16,10,3,16,6,4,5,60,1.0,62.0,Moderate,Enter w/ caution,63,1.8,14.6,9.1,67.2,2,,nan,nan,nan
CCRS,Gulf Canadian Real Estate Investment Co.,2.92,17,10,6,15,6,8,5,67,-11.0,61.0,Moderate,Enter w/ caution,65,16.8,18.2,15.6,70.3,2,,nan,nan,nan
SAIB,Societe Arabe Internationale De Banque S.A.E,2.53,20,5,5,14,9,6,5,64,-3.0,61.0,Moderate,Enter w/ caution,67,19.9,19.9,15.7,50.0,2,,nan,nan,nan
ATLC,Al Tawfeek Leasing Company-A.T.LEASE,5.53,14,15,3,10,9,4,5,60,2.0,60.0,Moderate,Enter w/ caution,68,-0.4,0.9,2.4,56.4,0,,nan,nan,nan
SVCE,South Valley Cement,10.77,18,11,3,13,8,4,5,62,-2.0,60.0,Moderate,Enter w/ caution,52,-1.2,14.7,5.5,61.4,2,,nan,nan,nan
FAITA,Faisal Islamic Bank of Egypt - In US Dollars,1.0,14,9,7,9,4,7,5,55,3.0,59.0,Moderate,Enter w/ caution,45,1.0,2.0,1.4,65.7,0,,nan,nan,nan
ORAS,Orascom Construction PLC,781.0,18,10,6,14,5,0,5,58,1.0,59.0,Moderate,Enter w/ caution,64,2.2,8.0,5.0,63.7,1,,nan,nan,nan
CICH,CI Capital Holding For Financial Investments,12.47,11,10,7,8,8,5,4,53,2.0,58.0,Moderate,Enter w/ caution,57,-1.6,-0.1,0.1,51.5,0,,nan,nan,nan
GOUR,Gourmet Egypt.Com Foods,16.07,18,10,5,15,7,2,5,62,-2.0,58.0,Moderate,Enter w/ caution,0,0.4,4.7,4.8,62.5,0,,nan,nan,nan
INFI,Ismailia National Food Industries,165.0,16,7,3,15,6,4,5,56,1.0,58.0,Moderate,Enter w/ caution,66,7.1,-7.6,14.5,68.3,0,,nan,nan,nan
GPIM,GPI For Urban Growth,1.37,19,10,6,14,6,9,5,69,-10.0,57.0,Moderate,Enter w/ caution,0,2.2,11.4,8.9,71.3,2,,nan,nan,nan
TMGH,T M G Holding,98.0,8,11,9,8,9,3,3,51,2.0,56.0,Moderate,🔥 COILED: Enter w/ caution,55,1.6,-0.4,0.1,50.4,1,,nan,nan,nan
EGREF,Egyptians Real Estate Fund Certificates,24.06,19,6,4,16,6,12,5,68,-15.2,55.8,Moderate,Enter w/ caution,70,32.6,15.5,29.8,76.2,2,,nan,nan,nan
MCQE,Misr Cement (Qena),233.0,12,14,3,10,8,4,5,56,-2.0,55.0,Moderate,Enter w/ caution,64,-2.9,14.8,7.6,62.0,2,,nan,nan,nan
OFH,O B Financial Holding,0.95,18,4,5,15,7,6,5,60,-3.0,55.0,Moderate,Enter w/ caution,63,6.7,10.5,11.7,78.0,2,,nan,nan,nan
OIH,Orascom Investment Holding SAE,1.91,18,4,5,15,7,11,5,65,-8.0,55.0,Moderate,Enter w/ caution,72,7.9,17.2,11.0,79.4,2,,nan,nan,nan
SUGR,Delta Sugar,60.39,16,8,4,15,6,7,5,61,-11.0,55.0,Moderate,Enter w/ caution,73,18.3,23.5,19.6,85.0,2,,nan,nan,nan
ACGC,Arab Cotton Ginning,14.08,18,7,3,16,6,4,5,59,-6.0,54.0,Weak,Watchlist only,61,0.9,24.9,13.1,74.4,2,,nan,nan,nan
ARAB,Arab Developers Holding,0.25,15,10,8,9,6,3,3,54,-1.0,54.0,Weak,Watchlist only,59,4.2,0.0,3.7,58.1,1,,nan,nan,nan
EGAL,Egypt Aluminum,343.0,16,12,3,9,6,4,5,55,1.0,54.0,Weak,Watchlist only,66,0.9,13.2,6.3,66.9,2,,nan,nan,nan
EMFD,Emaar Misr for Development,12.17,17,14,6,12,7,4,5,65,-12.0,54.0,Weak,Watchlist only,61,4.6,3.1,3.4,62.3,0,,nan,nan,nan
